name,temp,humidity,clouds,wind_speed,country code,lat,lng
khani,61.46708333333331,69.08333333333333,62.5,2.563333333333333,ru,57.033,120.967
topeka,69.44958333333332,78.625,64.95833333333333,8.625416666666665,us,39.048,-95.678
tabory,57.76291666666666,63.708333333333336,64.875,7.290000000000002,ru,58.52,64.549
banff,65.70708333333333,44.0,48.791666666666664,4.679166666666666,ca,51.167,-115.567
dingle,58.33375,84.58333333333333,71.625,5.943333333333334,ie,52.141,-10.269
khasan,69.67958333333334,92.41666666666667,49.791666666666664,4.345000000000001,ru,42.422,130.653
itoman,82.51208333333334,82.75,56.875,6.908333333333334,jp,26.125,127.669
starosubkhangulovo,63.762083333333344,84.29166666666667,44.333333333333336,5.422083333333333,ru,53.103,57.442
kermanshah,85.925,11.791666666666666,0.8333333333333334,8.343333333333334,ir,34.314,47.065
pleasanton,80.7654166666667,78.875,46.333333333333336,6.295833333333332,us,28.967,-98.478
port hardy,56.74499999999998,77.16666666666667,43.166666666666664,9.83,ca,50.717,-127.5
navirai,69.08125,50.25,0.0,4.691666666666666,br,-23.133,-54.217
chipinge,58.64583333333332,63.125,0.7916666666666666,4.145833333333333,zw,-20.2,32.617
gao,92.27458333333334,37.291666666666664,65.04166666666667,6.910833333333334,ml,16.267,-0.05
tiruvottiyur,85.39999999999999,69.54166666666667,75.0,7.397083333333334,in,13.158,80.304
yongan,85.08416666666668,66.75,99.95833333333333,2.8745833333333337,cn,25.98,117.364
fianarantsoa,57.447083333333346,79.375,32.5,5.867916666666667,mg,-21.433,47.083
loandjili,73.62500000000001,89.875,75.41666666666667,6.234583333333333,cg,-4.756,11.858
tiassale,76.3625,80.83333333333333,44.041666666666664,3.3162499999999997,ci,5.898,-4.823
impfondo,76.77333333333331,73.66666666666667,82.5,2.644166666666667,cg,1.638,18.067
lesnoy,57.99833333333333,58.541666666666664,0.5833333333333334,7.017916666666667,ru,59.781,52.128
baraki barak,83.42083333333333,19.958333333333332,17.958333333333332,4.978750000000002,af,33.968,68.949
gimli,79.45083333333334,56.208333333333336,13.958333333333334,5.524583333333333,ca,50.633,-97.0
miranda,74.1375,33.583333333333336,0.0,4.483333333333333,br,-20.233,-56.367
porciuncula,66.68458333333334,66.75,2.2916666666666665,3.247083333333333,br,-20.967,-42.033
zhanaozen,85.54374999999999,22.541666666666668,2.4583333333333335,7.334583333333332,kz,43.3,52.8
yarkovo,60.18291666666667,72.875,99.75,9.790416666666669,ru,57.403,67.079
vila franca do campo,67.925,80.0,44.166666666666664,15.152500000000003,pt,37.717,-25.433
ginda,86.26833333333332,47.375,46.125,7.08875,er,15.449,39.089
kearney,68.43208333333334,73.66666666666667,25.708333333333332,10.16875,us,40.699,-99.081
starachowice,70.74416666666666,49.833333333333336,60.125,5.232083333333333,pl,51.052,21.088
vagamo,61.01458333333333,72.08333333333333,74.08333333333333,3.4112499999999994,no,61.883,9.1
port keats,77.65875000000001,32.875,67.33333333333333,5.956666666666667,au,-14.24,129.521
manyana,57.69458333333333,27.166666666666668,0.0,9.053749999999999,bw,-23.4,21.717
staryy saltiv,80.60291666666667,51.625,1.6666666666666667,5.871666666666665,ua,50.083,36.794
tambacounda,87.57499999999999,64.79166666666667,62.708333333333336,7.196666666666665,sn,13.783,-13.667
sonoita,94.18416666666668,33.333333333333336,54.916666666666664,7.586250000000001,mx,31.85,-112.833
dubti,93.4325,35.541666666666664,36.458333333333336,11.267083333333332,et,11.736,41.085
nong chik,78.49374999999999,84.41666666666667,95.66666666666667,6.2754166666666675,th,6.844,101.178
altay,69.77666666666667,54.333333333333336,80.79166666666667,4.5874999999999995,cn,47.867,88.117
coari,78.08625,80.70833333333333,98.41666666666667,2.972083333333334,br,-4.109,-63.139
jabiru,76.21791666666667,29.0,63.041666666666664,8.199583333333331,au,-12.676,132.831
bintulu,81.05208333333336,87.79166666666667,35.833333333333336,3.4391666666666656,my,3.167,113.033
novo aripuana,80.91125,69.45833333333333,97.20833333333333,2.15,br,-5.12,-60.379
zonguldak,75.8304166666667,72.29166666666667,10.833333333333334,5.015,tr,41.451,31.793
khash,91.90375,20.375,38.5,7.06,ir,28.221,61.216
vernon,81.45666666666665,66.625,22.708333333333332,7.875000000000001,us,34.154,-99.265
gryfice,70.12666666666668,65.75,1.6666666666666667,7.7700000000000005,pl,53.916,15.198
pontal do parana,63.28916666666666,85.83333333333333,4.666666666666667,3.2158333333333338,br,-25.58,-48.354
kwinana,59.31624999999999,63.708333333333336,46.25,13.860000000000001,au,-32.23,115.781
kavieng,82.82541666666667,75.04166666666667,75.25,13.259583333333337,pg,-2.567,150.8
pailon,76.87666666666668,70.16666666666667,57.5,5.895,bo,-17.65,-62.75
mercedes,63.35249999999997,81.375,15.625,8.31916666666667,ar,-29.182,-58.079
maningrida,75.46541666666667,57.375,66.95833333333333,9.880416666666667,au,-12.051,134.223
santa josefa,78.77125000000001,87.16666666666667,75.20833333333333,2.483333333333333,ph,7.991,126.03
berdigestyakh,59.137499999999996,49.375,59.958333333333336,5.84375,ru,62.099,126.699
laguna de perlas,77.02083333333333,91.95833333333333,80.41666666666667,7.264166666666669,ni,12.35,-83.667
de aar,53.13291666666665,35.333333333333336,4.75,9.936666666666666,za,-30.65,24.012
can tho,81.94999999999997,88.08333333333333,44.791666666666664,2.7883333333333336,vn,10.033,105.783
ndele,72.67041666666667,90.04166666666667,95.58333333333333,4.368333333333331,cf,8.409,20.653
orje,64.01374999999999,82.33333333333333,43.583333333333336,10.695833333333335,no,59.483,11.65
lagunas,75.47291666666668,89.08333333333333,74.375,1.3987500000000004,pe,-5.227,-75.675
ust-karsk,70.20666666666668,50.333333333333336,72.58333333333333,2.1875,ru,52.701,118.808
kishi,76.43833333333332,80.83333333333333,61.416666666666664,4.736250000000001,ng,9.083,3.85
agadez,89.35374999999999,45.75,32.875,11.269166666666669,ne,16.974,7.991
fayaoue,73.09791666666666,73.0,97.83333333333333,11.946666666666667,nc,-20.65,166.533
stavropol,77.41416666666666,39.125,1.6666666666666667,7.597083333333333,ru,45.043,41.973
saskylakh,43.61833333333333,50.583333333333336,73.79166666666667,12.118749999999999,ru,71.917,114.083
erie,71.55000000000001,43.333333333333336,17.666666666666668,4.820416666666666,us,40.05,-105.049
tidore,79.01666666666667,74.875,59.625,3.1008333333333336,id,0.667,127.433
perelyub,74.12375,53.5,19.166666666666668,11.957499999999998,ru,51.867,50.367
yabelo,63.0675,57.166666666666664,96.91666666666667,7.379583333333333,et,4.883,38.083
nehalim,81.00250000000001,70.25,18.375,7.400000000000002,il,32.062,34.914
pemba,75.33833333333332,75.83333333333333,28.375,14.745416666666673,mz,-12.961,40.508
launceston,42.54166666666667,91.25,67.5,4.6499999999999995,au,-41.439,147.135
aksarayskiy,85.15874999999998,36.75,0.0,9.879166666666665,ru,46.792,48.012
wau,70.185,77.83333333333333,51.708333333333336,3.399166666666666,pg,-7.333,146.717
ust-ilimsk,66.6075,50.083333333333336,74.04166666666667,2.830833333333333,ru,58.001,102.662
setermoen,63.465833333333336,68.125,59.583333333333336,4.62125,no,68.867,18.367
bredasdorp,50.3675,70.41666666666667,9.25,4.754583333333333,za,-34.532,20.04
huangchuan,86.71208333333333,69.625,99.58333333333333,15.918333333333335,cn,32.127,115.039
oum hadjer,93.49666666666668,33.75,74.04166666666667,12.024166666666668,td,13.3,19.683
kutum,84.87583333333332,34.083333333333336,70.33333333333333,10.435,sd,14.2,24.667
paso de los toros,48.46708333333333,63.125,2.4166666666666665,6.2775,uy,-32.817,-56.517
pizhma,64.77708333333334,56.0,10.041666666666666,6.819583333333334,ru,57.864,47.117
lephepe,59.40999999999999,36.5,0.0,7.278333333333332,bw,-23.317,25.8
anadyr,61.86375000000001,68.70833333333333,4.125,4.939166666666666,ru,64.75,177.483
aginskoye,62.98708333333334,77.20833333333333,25.5,2.65875,ru,55.259,94.908
sassandra,77.2654166666667,77.375,51.375,5.2925,ci,4.95,-6.083
havre-saint-pierre,57.14374999999999,83.33333333333333,50.291666666666664,6.041666666666667,ca,50.25,-63.583
la ligua,46.775000000000006,83.625,27.708333333333332,6.993333333333332,cl,-32.433,-71.233
fairhope,78.94666666666667,87.70833333333333,30.5,8.161666666666667,us,30.523,-87.903
roma,55.54291666666666,60.916666666666664,37.625,6.182916666666665,au,-26.567,148.788
ewo,83.44125000000001,49.416666666666664,54.416666666666664,4.4816666666666665,cg,-0.873,14.821
horqueta,75.95083333333334,36.166666666666664,21.958333333333332,5.881666666666665,py,-23.343,-57.06
karaul,43.35958333333334,66.58333333333333,88.33333333333333,12.50666666666667,ru,70.077,83.191
cockburn town,82.17958333333334,73.91666666666667,37.416666666666664,18.78,tc,21.467,-71.133
unguia,77.83541666666667,89.375,97.83333333333333,1.9541666666666668,co,8.043,-77.095
monte patria,62.867916666666666,31.75,100.0,2.4291666666666667,cl,-30.692,-70.947
harer,65.005,62.125,63.5,11.467916666666667,et,9.309,42.126
raurkela,83.52041666666668,75.625,79.16666666666667,5.9941666666666675,in,22.2,84.883
solenzo,77.21458333333332,76.875,94.125,5.275416666666665,bf,12.183,-4.083
bitam,71.53583333333333,88.95833333333333,89.75,2.87625,ga,2.083,11.483
lata,80.9025,80.95833333333333,66.45833333333333,11.058333333333335,sb,-10.717,165.833
erzurum,65.52499999999999,61.25,51.875,11.554166666666667,tr,39.909,41.277
leshukonskoye,63.1675,56.25,15.25,6.420833333333333,ru,64.899,45.762
nakamura,80.44124999999998,73.66666666666667,53.041666666666664,3.9462500000000005,jp,32.983,132.933
ovre ardal,58.64750000000001,79.5,69.125,5.771249999999999,no,61.317,7.8
kerchevskiy,56.42375000000001,61.458333333333336,58.75,6.278749999999999,ru,59.946,56.288
cobija,79.30874999999999,65.5,51.5,2.3566666666666665,bo,-11.033,-68.733
kalemie,72.17166666666667,50.208333333333336,8.083333333333334,8.023749999999998,cd,-5.933,29.2
bheramara,86.05250000000001,73.54166666666667,68.41666666666667,6.887499999999999,bd,24.033,88.967
maine-soroa,90.24458333333331,43.666666666666664,53.75,10.19,ne,13.218,12.027
klyuchi,67.26416666666667,71.79166666666667,71.5,4.638750000000002,ru,56.3,160.85
northam,59.420416666666675,59.291666666666664,28.291666666666668,14.435,au,-31.649,116.674
anchorage,52.36250000000001,72.375,45.833333333333336,4.264583333333333,us,61.218,-149.9
erdemli,85.55416666666666,59.375,0.0,7.331250000000001,tr,36.605,34.308
hulan,78.57500000000002,87.08333333333333,49.041666666666664,6.243333333333332,cn,45.983,126.6
dong hoi,83.00958333333332,80.25,33.541666666666664,6.962083333333332,vn,17.5,106.633
wanning,84.25208333333333,75.625,54.916666666666664,5.49125,cn,18.8,110.397
aliaga,83.87416666666665,41.0,0.0,10.929583333333333,tr,38.8,26.972
liwale,68.98916666666666,65.79166666666667,45.958333333333336,6.4991666666666665,tz,-9.767,37.933
amla,82.15916666666665,65.95833333333333,80.66666666666667,6.759583333333333,in,21.933,78.117
jawhar,76.41416666666666,89.0,92.04166666666667,3.4333333333333336,in,19.917,73.233
waipawa,43.337500000000006,80.29166666666667,76.41666666666667,9.395000000000001,nz,-41.412,175.515
nueva imperial,37.335833333333326,94.79166666666667,59.166666666666664,2.25125,cl,-38.733,-72.95
kodiak,51.80166666666665,83.5,90.41666666666667,10.71125,us,57.79,-152.407
bratsk,61.114583333333336,73.625,33.708333333333336,4.959999999999999,ru,56.15,101.609
piedecuesta,68.68374999999999,89.875,82.375,3.8087499999999994,co,6.988,-73.05
midland,78.18166666666666,68.25,21.083333333333332,8.720833333333333,us,31.997,-102.078
lorengau,82.23916666666668,78.29166666666667,87.54166666666667,8.173750000000002,pg,-2.017,147.267
kisanga,74.99624999999999,65.58333333333333,42.875,3.0604166666666672,tz,-7.433,37.7
jeremoabo,72.60583333333332,79.25,89.66666666666667,8.307916666666667,br,-10.067,-38.35
yingcheng,84.42250000000001,75.29166666666667,97.33333333333333,2.765000000000001,cn,24.166,113.413
samarai,79.64666666666666,84.875,57.0,11.789583333333335,pg,-10.617,150.667
khonuu,70.8320833333333,66.625,85.91666666666667,10.886249999999999,ru,66.45,143.1
tekeli,65.17583333333334,65.83333333333333,78.875,7.56,kz,44.83,78.824
olinda,76.54999999999997,73.625,53.75,10.214583333333334,br,-8.017,-34.85
gara,77.13541666666667,61.083333333333336,6.666666666666667,7.722500000000001,hu,46.032,19.043
bouloupari,67.55708333333335,86.04166666666667,69.16666666666667,4.114583333333332,nc,-21.867,166.05
jadu,79.95708333333333,37.625,0.0,10.074583333333335,ly,31.95,12.017
arroyos y esteros,71.86416666666668,63.958333333333336,12.166666666666666,6.371250000000001,py,-25.067,-57.1
watertown,69.20166666666667,74.20833333333333,23.916666666666668,4.922916666666667,us,44.899,-97.115
punta arenas,33.41458333333332,90.08333333333333,56.666666666666664,24.696249999999996,cl,-53.15,-70.917
lardos,81.16916666666668,74.33333333333333,5.833333333333333,12.80333333333334,gr,36.1,28.017
chalmette,81.50624999999998,77.41666666666667,19.375,6.995833333333333,us,29.942,-89.963
dinar,79.70666666666666,36.25,20.416666666666668,9.157916666666667,tr,38.065,30.166
kavali,80.3,74.41666666666667,99.95833333333333,12.89583333333333,in,14.917,79.983
zahnitkiv,74.02916666666667,70.29166666666667,35.583333333333336,5.537083333333334,ua,48.048,28.888
agva,76.57875,81.0,47.083333333333336,4.079166666666667,tr,41.138,29.857
jacareacanga,82.75916666666666,48.25,93.45833333333333,2.7654166666666664,br,-6.267,-57.65
boston,63.44666666666666,83.375,44.625,6.2799999999999985,gb,52.983,-0.017
kasama,58.88416666666668,56.916666666666664,3.875,6.0370833333333325,zm,-10.2,31.2
karachev,78.875,54.583333333333336,4.166666666666667,4.417499999999999,ru,53.123,34.985
stornoway,58.40208333333334,89.5,71.125,8.776666666666667,gb,58.217,-6.367
mount gambier,52.4,63.541666666666664,67.75,15.440833333333337,au,-37.832,140.779
aitape,80.83333333333333,78.83333333333333,75.5,5.48875,pg,-3.133,142.35
orizona,65.66541666666666,37.75,0.0,4.0183333333333335,br,-17.05,-48.3
paamiut,42.716666666666676,92.70833333333333,100.0,6.599166666666666,gl,62.0,-49.75
alakurtti,66.5125,64.0,94.08333333333333,4.534583333333333,ru,66.967,30.349
kasongo-lunda,76.82,28.166666666666668,0.125,3.284583333333334,cd,-6.467,16.817
muhos,74.04666666666667,67.41666666666667,23.958333333333332,6.904583333333334,fi,64.767,26.1
spartanburg,78.03166666666667,75.66666666666667,30.541666666666668,5.582083333333333,us,34.949,-81.932
madinat sittah uktubar,86.21416666666666,56.208333333333336,10.0,7.865416666666667,eg,29.817,31.05
paso de carrasco,47.252916666666664,65.70833333333333,1.5833333333333333,4.0225,uy,-34.86,-56.052
sooke,61.44916666666666,78.33333333333333,15.833333333333334,27.715,ca,48.383,-123.733
qaqortoq,47.52500000000001,79.625,76.875,4.841249999999999,gl,60.717,-46.033
cache creek,72.43750000000001,42.375,88.75,6.616666666666667,ca,50.8,-121.317
maniitsoq,44.373333333333335,74.04166666666667,94.29166666666667,4.696666666666666,gl,65.417,-52.9
diapaga,81.52958333333335,67.54166666666667,72.58333333333333,4.871666666666668,bf,12.071,1.789
tucuma,77.94958333333334,85.41666666666667,89.83333333333333,7.090416666666666,br,-0.183,-50.05
nimaparha,85.15666666666665,84.04166666666667,51.666666666666664,4.022499999999999,in,20.067,86.017
rovaniemi,69.50000000000001,72.625,20.041666666666668,8.58375,fi,66.5,25.717
paoua,73.58125,80.54166666666667,82.33333333333333,3.5887499999999997,cf,7.25,16.433
curuca,77.96583333333332,84.125,96.29166666666667,6.215000000000001,br,-0.717,-47.833
pietarsaari,69.51125,80.125,31.291666666666668,6.234583333333333,fi,63.65,22.683
dromolaxia,83.50249999999998,71.66666666666667,11.666666666666666,10.789583333333333,cy,34.879,33.583
valley city,72.16208333333334,67.875,25.25,6.960416666666667,us,46.923,-98.003
katherine,69.95,41.041666666666664,70.70833333333333,7.909583333333334,au,-14.465,132.263
